Time_ms, Amplitude_uV
66.500,255.757
67.000,256.407
67.500,258.898
68.000,258.953
68.500,260.376
69.000,262.067
69.500,262.028
70.000,263.503
70.500,264.438
71.000,262.912
71.500,263.175
72.000,261.948
72.500,260.290
73.000,256.734
73.500,253.587
74.000,250.939
74.500,246.893
75.000,242.657
75.500,238.279
76.000,233.163
76.500,228.856
77.000,223.965
77.500,218.378
78.000,214.421
78.500,208.314
79.000,201.914
79.500,197.127
80.000,190.472
80.500,185.404
81.000,179.551
81.500,172.453
82.000,167.189
82.500,160.728
83.000,154.738
83.500,149.092
84.000,141.865
84.500,135.502
85.000,129.387
85.500,123.454
86.000,117.947
86.500,112.384
87.000,106.698
87.500,101.448
88.000,95.655
88.500,91.137
89.000,85.194
89.500,81.765
90.000,75.963
90.500,70.638
91.000,66.122
91.500,62.667
92.000,58.261
92.500,54.856
93.000,51.040
93.500,47.249
94.000,43.520
94.500,40.017
95.000,37.553
95.500,35.372
96.000,32.381
96.500,29.139
97.000,27.490
97.500,25.386
98.000,22.683
98.500,21.271
99.000,19.424
99.500,17.149
100.000,16.345
100.500,15.005
101.000,13.933
101.500,12.687
102.000,10.336
102.500,9.512
103.000,9.279
103.500,8.398
104.000,7.593
104.500,8.526
105.000,6.214
105.500,5.885
106.000,5.239
106.500,4.584
107.000,3.644
107.500,3.768
108.000,2.629
108.500,2.562
109.000,2.135
109.500,2.148
110.000,3.021
110.500,0.712
111.000,1.794
111.500,0.471
112.000,0.887
112.500,1.530
113.000,0.896
113.500,0.217
114.000,0.303
114.500,0.916
115.000,0.137
115.500,0.545
116.000,0.402
116.500,0.003
117.000,1.356
117.500,0.563
118.000,-0.800
118.500,0.276
119.000,-0.174
119.500,0.561
120.000,-0.280
120.500,0.042
121.000,0.337
121.500,0.505
122.000,-0.538
122.500,-0.115
123.000,-0.193
123.500,-0.289
124.000,0.915
124.500,0.230
125.000,-0.608
125.500,0.478
126.000,1.077
126.500,0.530
127.000,-0.748
127.500,-0.232
128.000,0.642
128.500,-0.347
129.000,0.228
129.500,0.392
130.000,-0.460
130.500,-0.027
131.000,-1.618
131.500,-0.510
132.000,-0.124
132.500,-0.622
133.000,0.817
133.500,-0.714
134.000,-0.219
134.500,0.066
135.000,0.721
135.500,-0.717
136.000,0.582
136.500,0.005
137.000,-0.491
137.500,0.231
138.000,0.100
138.500,-0.300
139.000,0.035
139.500,-0.193
140.000,0.057
140.500,0.331
141.000,0.793
141.500,-0.619
142.000,1.067
142.500,-0.976
143.000,-0.076
143.500,0.294
144.000,0.141
144.500,-0.311
145.000,-0.104
145.500,-0.246
146.000,-0.295
146.500,0.425
147.000,0.179
147.500,-0.346
148.000,0.450
148.500,0.154
149.000,0.406
149.500,0.315
150.000,-0.414
150.500,-0.280
151.000,0.374
151.500,0.305
152.000,-0.010
152.500,0.059
153.000,0.639
153.500,-0.296
154.000,0.274
154.500,-0.101
155.000,-0.109
155.500,0.549
156.000,0.413
156.500,0.407
157.000,0.653
157.500,0.011
158.000,0.341
158.500,-0.155
159.000,0.162
159.500,-0.065
160.000,0.048
160.500,0.298
161.000,-0.409
161.500,1.046
162.000,-0.503
162.500,-0.607
163.000,0.579
163.500,0.396
164.000,0.312
164.500,0.314
165.000,-0.006
165.500,-0.449
166.000,0.038
166.500,-0.339
167.000,0.488
167.500,-0.074
168.000,-0.413
168.500,-0.161
169.000,0.206
169.500,-0.282
170.000,-0.411
170.500,0.122
171.000,0.122
171.500,-0.253
172.000,-0.236
172.500,0.116
173.000,-0.724
173.500,-0.704
174.000,-0.359
174.500,-0.107
175.000,0.155
175.500,0.738
176.000,0.429
176.500,-0.080
177.000,-0.010
177.500,-0.501
178.000,-0.009
178.500,-0.144
179.000,0.161
179.500,-0.414
180.000,0.260
180.500,0.766
181.000,-0.054
181.500,0.201
182.000,0.345
182.500,-0.201
183.000,0.112
183.500,0.006
184.000,0.049
184.500,-0.387
185.000,0.012
185.500,0.249
186.000,0.726
186.500,0.480
187.000,1.077
187.500,-0.384
188.000,0.436
188.500,0.092
189.000,1.095
189.500,-0.404
190.000,-0.420
190.500,-0.300
191.000,-1.062
191.500,-0.263
192.000,-0.380
192.500,0.075
193.000,0.171
193.500,0.938
194.000,0.475
194.500,-0.288
195.000,-0.449
195.500,0.246
196.000,-0.660
196.500,0.916
197.000,0.590
197.500,-0.235
198.000,-0.857
198.500,0.677
199.000,-0.057
199.500,0.619
200.000,-0.797
200.500,-0.300
201.000,0.003
201.500,0.023
202.000,-0.225
202.500,0.311
203.000,-0.534
203.500,-0.071
204.000,0.060
204.500,0.257
205.000,0.356
205.500,-0.562
206.000,-0.767
206.500,0.639
207.000,0.166
207.500,-0.374
208.000,0.776
208.500,0.058
209.000,0.590
209.500,0.034
210.000,1.030
210.500,0.878
211.000,-0.124
211.500,0.486
212.000,0.323
212.500,0.684
213.000,-0.482
213.500,0.343
214.000,0.529
214.500,-0.879
215.000,-0.592
215.500,-1.020
216.000,-0.135
216.500,0.359
217.000,0.751
217.500,0.037
218.000,0.814
218.500,-0.690
219.000,-0.852
219.500,-0.028
220.000,0.192
220.500,-0.016
221.000,-1.034
221.500,-0.045
222.000,-0.652
222.500,0.335
223.000,0.183
223.500,-0.470
224.000,-0.257
224.500,-0.530
225.000,-0.031
225.500,0.478
226.000,-0.493
226.500,0.252
227.000,-0.265
227.500,-0.396
228.000,-0.054
228.500,-0.518
229.000,-0.277
229.500,-0.599
230.000,0.982
230.500,0.018
231.000,-0.350
231.500,0.107
232.000,-0.056
232.500,-0.110
233.000,0.307
233.500,0.379
234.000,-0.265
234.500,-0.288
235.000,-0.138
235.500,-1.151
236.000,-0.758
236.500,0.683
237.000,0.822
237.500,-0.125
238.000,0.288
238.500,0.156
239.000,1.539
239.500,0.560
240.000,-0.064
240.500,-0.478
241.000,-0.803
241.500,0.102
242.000,-0.378
242.500,-0.711
243.000,-0.323
243.500,-0.541
244.000,0.844
244.500,0.441
245.000,-0.004
245.500,0.740
246.000,0.039
246.500,-0.431
247.000,0.762
247.500,0.269
248.000,-0.519
248.500,-0.095
249.000,-0.438
249.500,-0.691
250.000,0.463
250.500,0.955
251.000,-0.699
251.500,0.281
252.000,-0.325
252.500,-0.244
253.000,-0.296
253.500,-0.432
254.000,0.024
254.500,-0.415
255.000,0.135
255.500,-0.025
256.000,-0.119
256.500,-0.454
257.000,-0.288
257.500,0.378
258.000,0.250
258.500,-0.489
259.000,0.050
259.500,0.376
260.000,-0.835
260.500,0.272
261.000,-0.331
261.500,0.285
262.000,-0.382
262.500,-0.902
263.000,-0.814
263.500,0.024
264.000,0.130
264.500,-0.452
265.000,0.319
265.500,-0.831
266.000,-0.033
266.500,-0.606
267.000,-0.326
267.500,0.024
268.000,-0.430
268.500,-0.192
269.000,0.503
269.500,-0.288
270.000,0.418
270.500,-0.565
271.000,0.265
271.500,0.721
272.000,-1.236
272.500,-0.398
273.000,0.289
273.500,-0.102
274.000,0.186
274.500,-0.302
275.000,0.043
275.500,-0.078
276.000,0.584
276.500,0.127
277.000,0.169
277.500,-0.206
278.000,-0.244
278.500,-0.216
279.000,0.197
279.500,-0.210
280.000,0.145
280.500,1.038
281.000,0.436
281.500,-0.163
282.000,0.601
282.500,-0.204
283.000,-1.019
283.500,-0.504
284.000,-0.935
284.500,-0.176
285.000,0.009
285.500,0.838
286.000,0.163
286.500,-0.110
287.000,0.415
287.500,-1.106
288.000,0.118
288.500,0.385
289.000,-0.739
289.500,0.572
290.000,0.169
290.500,-0.208
291.000,0.316
291.500,1.135
292.000,0.091
292.500,0.124
293.000,-0.230
293.500,-0.425
294.000,0.415
294.500,-0.428
295.000,0.036
295.500,-0.239
296.000,0.239
296.500,0.167
297.000,0.519
297.500,-0.255
298.000,-0.135
298.500,-0.489
299.000,-0.222
299.500,0.189
300.000,0.378
