Time_ms,Amplitude_uV
70.0,18.7694
70.5,24.5869
71.0,34.0163
71.5,39.4411
72.0,40.4286
72.5,45.2886
73.0,48.6254
73.5,44.4333
74.0,39.2188
74.5,51.648
75.0,47.3792
75.5,63.3064
76.0,67.9269
76.5,64.6788
77.0,68.342
77.5,75.7023
78.0,83.0534
78.5,92.149
79.0,84.8286
79.5,95.5596
80.0,85.9536
80.5,101.3761
81.0,98.5575
81.5,101.6974
82.0,102.216
82.5,107.6754
83.0,106.2092
83.5,111.7447
84.0,97.6275
84.5,100.3259
85.0,97.2618
85.5,103.7223
86.0,91.8386
86.5,105.6167
87.0,93.1685
87.5,94.2463
88.0,81.7472
88.5,82.3982
89.0,79.9085
89.5,70.2352
90.0,67.7003
90.5,70.3435
91.0,64.6813
91.5,57.4766
92.0,58.6746
92.5,38.7537
93.0,43.6
93.5,36.9842
94.0,40.477
94.5,35.7077
95.0,32.6575
95.5,22.5359
96.0,24.3485
96.5,23.8361
97.0,22.3471
97.5,11.3179
98.0,10.3697
98.5,12.365
99.0,15.435
99.5,10.9843
100.0,12.8162
100.5,-1.5391
101.0,4.2758
101.5,6.569
102.0,4.9697
102.5,-4.2623
103.0,7.2
103.5,3.7424
104.0,0.1204
104.5,6.4548
105.0,-5.5323
105.5,-0.9032
106.0,4.4657
106.5,2.2452
107.0,-0.3262
107.5,-0.1958
108.0,-0.6564
108.5,3.6139
109.0,-1.1987
109.5,2.6078
110.0,-8.5722
110.5,4.5747
111.0,9.304
111.5,1.416
112.0,-1.0509
112.5,-2.9698
113.0,1.8422
113.5,-3.6882
114.0,-4.4963
114.5,-9.8743
115.0,-0.529
115.5,-2.8069
116.0,-2.7349
116.5,-1.951
117.0,-4.9279
117.5,-1.5025
118.0,-6.7306
118.5,-3.0337
119.0,-3.861
119.5,-9.7333
120.0,-7.914
120.5,-5.6029
121.0,-5.6499
121.5,-2.5306
122.0,-5.3542
122.5,-4.1047
123.0,-5.6998
123.5,-14.5877
124.0,-4.8809
124.5,-7.9134
125.0,-5.3381
125.5,-7.9131
126.0,-2.3718
126.5,-5.3191
127.0,-2.4378
127.5,-2.275
128.0,-7.7905
128.5,-2.3795
129.0,-4.8351
129.5,-10.0837
130.0,-6.4096
130.5,-5.655
131.0,-1.0284
131.5,-7.5701
132.0,0.049
132.5,-3.2039
133.0,-14.7798
133.5,-10.4945
134.0,-4.0254
134.5,-12.2022
135.0,-4.4753
135.5,-0.8384
136.0,-7.4203
136.5,-0.6854
137.0,-0.979
137.5,-6.4488
138.0,-6.2959
138.5,-5.3669
139.0,-4.2325
139.5,-12.1531
140.0,-6.4054
140.5,-12.4129
141.0,-6.9866
141.5,-6.3622
142.0,-12.6257
142.5,-10.2747
143.0,-6.6713
143.5,3.71
144.0,-10.3255
144.5,-4.1226
145.0,-8.0329
145.5,-5.7929
146.0,-0.1827
146.5,-2.7092
147.0,-2.0734
147.5,-1.6451
148.0,-1.1202
148.5,-11.8897
149.0,-1.5201
149.5,-3.2254
150.0,-1.1164
150.5,0.8172
151.0,-0.6889
151.5,0.5851
152.0,-6.6893
152.5,-0.0414
153.0,-2.1016
153.5,-1.8453
154.0,3.8633
154.5,-3.1333
155.0,-3.69
155.5,-6.1267
156.0,-1.9076
156.5,3.7006
157.0,-7.1145
157.5,0.6959
158.0,-10.31
158.5,-2.8145
159.0,1.8174
159.5,-1.9704
160.0,-4.5124
160.5,-1.0699
161.0,4.4623
161.5,6.572
162.0,6.7471
162.5,3.517
163.0,2.3156
163.5,4.898
164.0,-3.5937
164.5,-2.7717
165.0,6.3409
165.5,4.6656
166.0,4.803
166.5,2.2488
167.0,-1.8829
167.5,-2.851
168.0,5.2709
168.5,5.8965
169.0,-2.873
169.5,-1.3081
170.0,1.2769
170.5,5.2233
171.0,0.3966
171.5,-1.6183
172.0,5.7742
172.5,4.2377
173.0,-0.9021
173.5,-0.7378
174.0,6.3627
174.5,-3.179
175.0,0.7935
175.5,3.7814
176.0,2.6597
176.5,5.7368
177.0,-4.8089
177.5,2.1206
178.0,3.2691
178.5,3.4123
179.0,4.3983
179.5,-2.5647
180.0,7.8949
180.5,3.9415
181.0,4.3783
181.5,-0.1616
182.0,2.8784
182.5,7.4865
183.0,2.1129
183.5,2.9636
184.0,3.4574
184.5,-4.3337
185.0,1.5162
185.5,4.9861
186.0,0.2673
186.5,2.0601
187.0,2.1049
187.5,-4.0768
188.0,5.4671
188.5,-3.1596
189.0,3.954
189.5,1.7355
190.0,0.9119
190.5,2.55
191.0,5.304
191.5,5.5495
192.0,0.5806
192.5,1.6504
193.0,-1.1232
193.5,-3.5253
194.0,6.1306
194.5,-2.056
195.0,-0.602
195.5,3.8629
196.0,-3.0394
196.5,4.2779
197.0,-1.0114
197.5,-2.1761
198.0,0.053
198.5,-1.0225
199.0,3.332
199.5,8.0663
200.0,5.0961
200.5,4.2656
201.0,-0.0494
201.5,1.4534
202.0,2.7934
202.5,2.1264
203.0,2.9343
203.5,-2.4452
204.0,9.4056
204.5,-3.0292
205.0,1.7201
205.5,5.612
206.0,-0.6793
206.5,6.5057
207.0,-3.3387
207.5,-0.6669
208.0,-7.0969
208.5,6.4425
209.0,-2.4676
209.5,-0.4621
210.0,5.3682
210.5,3.679
211.0,6.5598
211.5,4.8942
212.0,5.8716
212.5,0.3877
213.0,1.9704
213.5,5.272
214.0,5.3311
214.5,6.109
215.0,-0.732
215.5,-2.0482
216.0,-2.6773
216.5,0.4541
217.0,1.9483
217.5,-2.4144
218.0,1.628
218.5,4.8951
219.0,6.331
219.5,0.0321
220.0,4.6584
220.5,-2.7125
221.0,-0.2416
221.5,2.8306
222.0,-0.1724
222.5,-0.6985
223.0,3.495
223.5,-1.537
224.0,2.8763
224.5,2.0098
225.0,4.4779
225.5,5.4673
226.0,2.9864
226.5,0.4707
227.0,6.4941
227.5,3.2547
228.0,-1.0479
228.5,3.1675
229.0,0.0329
229.5,-7.6116
230.0,-1.3417
230.5,0.984
231.0,0.6737
231.5,-3.6416
232.0,1.1181
232.5,4.2297
233.0,-2.031
233.5,3.5608
234.0,-5.5665
234.5,4.5662
235.0,0.2856
235.5,-2.8037
236.0,6.9944
236.5,4.4244
237.0,6.3658
237.5,3.8135
238.0,3.9658
238.5,1.0492
239.0,4.2755
239.5,2.2584
240.0,0.0456
240.5,1.8485
241.0,-2.4842
241.5,2.5091
242.0,4.3733
242.5,3.1195
243.0,4.8918
243.5,1.3952
244.0,2.7708
244.5,2.7579
245.0,10.336
245.5,-2.5245
246.0,10.7011
246.5,-0.2302
247.0,1.3418
247.5,3.7896
248.0,4.9967
248.5,2.5913
249.0,3.5883
249.5,8.2466
250.0,13.0496
250.5,4.3598
251.0,5.5056
251.5,2.3546
252.0,9.3412
252.5,2.3132
253.0,4.7883
253.5,-1.3649
254.0,-7.7591
254.5,11.7897
255.0,7.0309
255.5,6.4426
256.0,-0.8729
256.5,-3.6317
257.0,1.89
257.5,3.3042
258.0,5.7023
258.5,2.8971
259.0,7.9297
259.5,4.2409
260.0,4.0987
260.5,7.4811
261.0,0.2435
261.5,4.4166
262.0,0.7023
262.5,0.2345
263.0,8.898
263.5,7.244
264.0,5.048
264.5,8.1144
265.0,4.4285
265.5,8.3045
266.0,-0.3884
266.5,2.3896
267.0,4.4914
267.5,-0.9973
268.0,0.3348
268.5,-1.9077
269.0,5.6883
269.5,1.1846
270.0,4.089
270.5,5.1042
271.0,2.4154
271.5,3.138
272.0,3.5964
272.5,4.7404
273.0,8.3679
273.5,-1.2656
274.0,3.4352
274.5,-1.6462
275.0,8.8081
275.5,-4.1229
276.0,3.7622
276.5,1.4678
277.0,0.8511
277.5,5.9379
278.0,5.2215
278.5,-0.6399
279.0,4.9634
279.5,4.2767
280.0,0.2088
280.5,-2.5928
281.0,6.2758
281.5,5.9012
282.0,5.2065
282.5,1.0908
283.0,7.9469
283.5,16.7361
284.0,3.8084
284.5,5.2707
285.0,-0.0421
285.5,-0.0022
286.0,10.1129
286.5,12.1538
287.0,2.2082
287.5,0.5967
288.0,-0.4536
288.5,0.7772
289.0,3.3986
289.5,-1.7433
290.0,0.3844
290.5,6.9381
291.0,2.5253
291.5,0.0911
292.0,-1.4662
292.5,7.4275
293.0,-0.9658
293.5,2.6241
294.0,7.1635
294.5,5.3393
295.0,4.3605
295.5,4.4047
296.0,-0.5466
296.5,0.3626
297.0,1.3835
297.5,-8.1684
298.0,1.588
298.5,2.8518
299.0,2.9243
299.5,2.7712
300.0,4.0788
300.5,4.3469
301.0,9.7791
301.5,3.9083
302.0,6.6938
302.5,0.9475
303.0,4.6184
303.5,4.4883
304.0,2.4373
304.5,-3.4462
305.0,-1.9891
305.5,5.1615
306.0,3.1782
306.5,2.4127
307.0,0.7008
307.5,3.7706
308.0,5.7028
308.5,10.8439
309.0,3.3983
309.5,2.7697
310.0,4.565
310.5,8.1368
311.0,12.7032
311.5,5.7531
312.0,-2.1997
312.5,3.6476
313.0,-0.9683
313.5,-0.272
314.0,10.7974
314.5,2.2054
315.0,0.7534
315.5,9.0864
316.0,3.9424
316.5,-0.8763
317.0,3.895
317.5,-1.901
318.0,0.2503
318.5,4.4364
319.0,-6.471
319.5,6.5646
320.0,4.7359
320.5,7.0886
321.0,2.1832
321.5,5.4387
322.0,-0.1781
322.5,0.0888
323.0,4.1948
323.5,3.9008
324.0,3.7633
324.5,9.2031
325.0,2.7235
325.5,5.6188
326.0,5.2057
326.5,4.4705
327.0,5.4929
327.5,-3.0673
328.0,1.6452
328.5,8.2711
329.0,2.6999
329.5,6.6665
330.0,5.7692
330.5,-8.2692
331.0,-1.338
331.5,1.2436
332.0,1.1876
332.5,2.12
333.0,2.193
333.5,0.6681
334.0,1.266
334.5,-3.8741
335.0,11.6849
335.5,9.4927
336.0,7.4394
336.5,3.6102
337.0,0.3071
337.5,13.6936
338.0,0.1891
338.5,9.681
339.0,5.201
339.5,0.3249
340.0,0.7089
340.5,2.297
341.0,1.4851
341.5,-1.6684
342.0,5.6898
342.5,0.3253
343.0,7.0542
343.5,3.2949
344.0,4.5836
344.5,4.4829
345.0,2.4742
345.5,3.6404
346.0,4.728
346.5,13.2811
347.0,-1.0969
347.5,1.2382
348.0,2.5018
348.5,-0.9838
349.0,-1.2844
349.5,-2.1652
