Time_ms,Amplitude_uV
56.0,-12.9359
56.5,-16.2438
57.0,-16.0307
57.5,-13.0836
58.0,-24.2867
58.5,-22.5458
59.0,-26.9922
59.5,-34.6921
60.0,-40.283
60.5,-53.8779
61.0,-64.5891
61.5,-70.4107
62.0,-82.9408
62.5,-92.6432
63.0,-107.4986
63.5,-113.6241
64.0,-128.1738
64.5,-137.3049
65.0,-144.5884
65.5,-143.4273
66.0,-136.5111
66.5,-139.4855
67.0,-130.105
67.5,-114.014
68.0,-107.8073
68.5,-93.9721
69.0,-90.8619
69.5,-83.8734
70.0,-61.05
70.5,-59.7725
71.0,-46.1705
71.5,-37.7752
72.0,-34.3195
72.5,-20.9468
73.0,-16.2503
73.5,-15.761
74.0,-15.1655
74.5,-13.0332
75.0,-15.9062
75.5,-12.4751
76.0,-11.1061
76.5,-12.1229
77.0,-5.3853
77.5,-10.0137
78.0,-4.2834
78.5,-6.4996
79.0,4.7348
79.5,7.6195
80.0,8.2622
80.5,15.2616
81.0,9.1248
81.5,3.4918
82.0,14.7546
82.5,4.8471
83.0,11.1115
83.5,12.343
84.0,9.0077
84.5,17.3332
85.0,15.3029
85.5,16.2325
86.0,11.7883
86.5,16.2215
87.0,7.8453
87.5,3.1989
88.0,11.089
88.5,3.9737
89.0,3.9125
89.5,8.1107
90.0,4.3299
90.5,1.433
91.0,1.4295
91.5,-5.1684
92.0,-1.7843
92.5,-1.5872
93.0,-3.3072
93.5,-6.597
94.0,-17.3694
94.5,-4.312
95.0,-5.1988
95.5,-5.9097
96.0,-1.4246
96.5,-1.6286
97.0,-0.2052
97.5,-3.4055
98.0,-1.2446
98.5,6.5255
99.0,8.0771
99.5,10.8126
100.0,13.51
100.5,16.8807
101.0,18.3616
101.5,21.2577
102.0,23.9604
102.5,28.2198
103.0,25.917
103.5,31.6022
104.0,32.6539
104.5,32.2555
105.0,31.381
105.5,34.4397
106.0,36.1026
106.5,30.1177
107.0,33.0228
107.5,32.2016
108.0,28.8942
108.5,27.6183
109.0,23.1829
109.5,22.6875
110.0,19.3877
110.5,20.0413
111.0,18.0362
111.5,15.8987
112.0,16.4718
112.5,12.6992
113.0,9.094
113.5,7.2848
114.0,4.4091
114.5,5.7791
115.0,4.5211
115.5,9.074
116.0,8.1031
116.5,7.4844
117.0,9.0867
117.5,-0.7684
118.0,5.1523
118.5,5.8596
119.0,5.6116
119.5,11.3
120.0,13.3653
120.5,9.5783
121.0,9.5062
121.5,5.0657
122.0,5.9002
122.5,12.0972
123.0,10.38
123.5,7.0724
124.0,10.9727
124.5,12.5109
125.0,14.1176
125.5,10.6523
126.0,9.6194
126.5,9.6894
127.0,9.2374
127.5,4.0979
128.0,8.7998
128.5,11.4541
129.0,5.8105
129.5,-2.5567
130.0,0.4626
130.5,-6.7185
131.0,-8.4647
131.5,-2.4729
132.0,-5.5749
132.5,-9.0777
133.0,-14.31
133.5,-12.684
134.0,-8.9987
134.5,-9.7619
135.0,-7.9162
135.5,-5.2956
136.0,-10.5199
136.5,-7.4969
137.0,-8.4989
137.5,-8.5572
138.0,-6.6097
138.5,-1.6558
139.0,-6.174
139.5,1.8598
140.0,4.4326
140.5,1.6721
141.0,3.8553
141.5,0.3048
142.0,12.9596
142.5,10.0079
143.0,8.6071
143.5,9.0824
144.0,10.8635
144.5,7.9232
145.0,10.8498
145.5,7.1062
146.0,11.0025
146.5,6.8754
147.0,10.7767
147.5,6.71
148.0,6.6841
148.5,13.4226
149.0,5.5029
149.5,2.3677
150.0,0.1332
150.5,-4.6818
151.0,0.1625
151.5,0.2671
152.0,-5.6848
152.5,-2.0408
153.0,-8.427
153.5,-14.2292
154.0,-11.4703
154.5,-13.0479
155.0,-10.8236
155.5,-7.9959
156.0,-12.2975
156.5,-9.1508
157.0,-7.4921
157.5,-9.2702
158.0,-8.6058
158.5,-4.2784
159.0,-0.4731
159.5,-3.374
160.0,-2.2542
160.5,1.1406
161.0,3.96
161.5,2.9109
162.0,4.8754
162.5,6.3773
163.0,4.8328
163.5,8.3775
164.0,7.8304
164.5,14.6271
165.0,8.448
165.5,11.2482
166.0,10.6491
166.5,5.556
167.0,4.3433
167.5,5.7346
168.0,7.8656
168.5,2.8202
169.0,1.1217
169.5,-7.1363
170.0,-1.1905
170.5,-0.6269
171.0,-1.7561
171.5,-3.2523
172.0,-6.8614
172.5,-7.7525
173.0,-5.5933
173.5,-9.3172
174.0,-16.4197
174.5,-6.8169
175.0,-13.233
175.5,-5.751
176.0,-4.4281
176.5,-6.6227
177.0,-5.3778
177.5,-1.4977
178.0,-9.1842
178.5,-3.7783
179.0,-2.373
179.5,-4.4657
180.0,6.0354
180.5,-0.1777
181.0,0.8964
181.5,5.343
182.0,8.9712
182.5,5.2679
183.0,6.2915
183.5,10.4224
184.0,5.2337
184.5,7.5591
185.0,7.4853
185.5,8.5739
186.0,9.0838
186.5,14.4427
187.0,10.8123
187.5,7.1383
188.0,5.2037
188.5,7.163
189.0,4.3754
189.5,4.238
190.0,4.1429
190.5,-4.5889
191.0,-9.8487
191.5,-4.6053
192.0,-5.6395
192.5,-6.2107
193.0,-9.8866
193.5,-9.6079
194.0,-7.8344
194.5,-8.0392
195.0,-6.0071
195.5,-16.3757
196.0,-14.4565
196.5,-4.5242
197.0,-6.2656
197.5,-4.6908
198.0,-6.7324
198.5,-5.9624
199.0,-2.4908
199.5,-4.3837
200.0,-4.5905
200.5,-1.7674
201.0,3.4397
201.5,6.4515
202.0,10.8316
202.5,8.1865
203.0,9.5077
203.5,13.9745
204.0,7.1806
204.5,6.999
205.0,8.3862
205.5,9.5882
206.0,15.5803
206.5,7.8635
207.0,12.0115
207.5,5.6531
208.0,7.3521
208.5,6.5839
209.0,4.689
209.5,3.8175
210.0,-2.0671
210.5,2.8041
211.0,-0.1472
211.5,-6.6455
212.0,-4.3606
212.5,-10.2906
213.0,-7.8055
213.5,-12.4233
214.0,-7.3555
214.5,-0.9838
215.0,-5.5875
215.5,-7.6845
216.0,-12.2192
216.5,-7.7693
217.0,-4.5365
217.5,-7.3362
218.0,-5.49
218.5,-9.6229
219.0,-5.6564
219.5,-7.1094
220.0,5.7434
220.5,2.9822
221.0,5.2642
221.5,3.9318
222.0,1.4959
222.5,7.599
223.0,6.1807
223.5,6.0006
224.0,9.6768
224.5,10.2063
225.0,9.4585
225.5,7.5541
226.0,6.553
226.5,8.929
227.0,11.7576
227.5,2.2581
228.0,3.9063
228.5,4.0528
229.0,2.614
229.5,-0.2139
230.0,5.7855
230.5,-0.3649
231.0,-6.0463
231.5,-10.1863
232.0,-6.3943
232.5,-2.6327
233.0,-7.5119
233.5,-15.858
234.0,-13.6414
234.5,-9.5081
235.0,-6.7972
235.5,-9.4537
236.0,-9.0627
236.5,-5.6911
237.0,-4.3214
237.5,-9.1007
238.0,-4.5637
238.5,-7.4121
239.0,-6.3199
239.5,0.2007
240.0,-4.2703
240.5,2.0739
241.0,4.0328
241.5,7.1238
242.0,2.4266
242.5,8.2135
243.0,7.7139
243.5,13.3682
244.0,7.2823
244.5,6.5468
245.0,11.5007
245.5,7.3094
246.0,5.6277
246.5,11.6403
247.0,9.3813
247.5,-2.2632
248.0,3.1149
248.5,1.2158
249.0,5.0232
249.5,5.982
250.0,6.1743
250.5,0.554
251.0,-6.3782
251.5,-7.9337
252.0,-8.7361
252.5,-5.6028
253.0,-4.2939
253.5,-14.6633
254.0,-7.6828
254.5,-7.0933
255.0,-9.0521
255.5,-0.1682
256.0,-7.9048
256.5,-8.8126
257.0,-6.2586
257.5,-8.7036
258.0,-9.1756
258.5,-3.2734
259.0,0.3707
259.5,-2.2692
260.0,2.7772
260.5,0.437
261.0,7.9843
261.5,5.1843
262.0,7.4808
262.5,9.3696
263.0,4.0339
263.5,8.3637
264.0,15.0321
264.5,9.9864
265.0,14.2078
265.5,12.5292
266.0,4.0274
266.5,11.0322
267.0,4.8253
267.5,7.8548
268.0,4.631
268.5,4.6052
269.0,2.8775
269.5,2.2923
270.0,-1.3449
270.5,-5.6173
271.0,-6.12
271.5,-1.7912
272.0,-0.7044
272.5,-6.3734
273.0,-5.5633
273.5,-5.9795
274.0,-13.608
274.5,-15.4948
275.0,-10.1538
275.5,-15.5538
276.0,-10.328
276.5,-13.3447
277.0,-9.9623
277.5,-9.3246
278.0,-4.3179
278.5,-6.4816
279.0,-6.5334
279.5,-1.4179
280.0,8.9016
280.5,3.0427
281.0,-2.7446
281.5,4.8138
282.0,13.5911
282.5,7.5785
283.0,11.9322
283.5,12.2404
284.0,13.0757
284.5,13.0293
285.0,10.8479
285.5,9.3239
286.0,8.6749
286.5,9.2709
287.0,9.3713
287.5,3.2441
288.0,5.0365
288.5,4.4182
289.0,3.4137
289.5,0.6353
290.0,2.4192
290.5,-1.8763
291.0,-4.2165
291.5,-8.2505
292.0,-8.21
292.5,-6.3822
293.0,-7.7326
293.5,-15.0262
294.0,-6.7377
294.5,-11.9847
295.0,-12.7058
295.5,-6.5328
296.0,-6.0205
296.5,-11.0443
297.0,-9.157
297.5,-10.7432
298.0,-3.4352
298.5,-1.8259
299.0,-4.4066
299.5,2.6107
300.0,2.7557
300.5,1.1932
301.0,5.2549
301.5,-0.4241
302.0,5.0895
302.5,7.826
303.0,8.0589
303.5,15.0599
304.0,10.4422
304.5,10.9763
305.0,6.016
305.5,9.3144
306.0,7.16
306.5,15.9564
307.0,6.8433
307.5,7.4282
308.0,9.5253
308.5,6.5099
309.0,-1.1438
309.5,3.4799
310.0,2.1309
310.5,-2.1093
311.0,-1.6973
311.5,-4.2257
312.0,-10.034
312.5,-8.7616
313.0,-8.028
313.5,-10.6694
314.0,-7.8934
314.5,-6.871
315.0,-9.1797
315.5,-10.9949
316.0,-5.422
316.5,-8.4975
317.0,-7.0296
317.5,-9.3614
318.0,-6.5308
318.5,-1.5456
319.0,-0.859
319.5,-2.1256
320.0,0.0247
320.5,2.1613
321.0,0.2666
321.5,3.9839
322.0,4.3432
322.5,2.9138
323.0,8.5467
323.5,8.4787
324.0,5.1191
324.5,7.4919
325.0,9.7387
325.5,1.2037
326.0,10.0626
326.5,9.7102
327.0,10.0369
327.5,5.2852
328.0,1.6096
328.5,6.4248
329.0,-1.0348
329.5,3.1872
330.0,-2.0271
330.5,-4.6009
331.0,-2.2072
331.5,-1.1732
332.0,-6.3487
332.5,-7.8083
333.0,-13.1557
333.5,-6.4164
334.0,-9.292
334.5,-10.6919
335.0,-6.0749
335.5,-14.5792
336.0,-11.0244
336.5,-8.8955
337.0,-8.9768
337.5,-14.3808
338.0,-4.8298
338.5,-4.6314
339.0,-0.0579
339.5,4.5553
340.0,-0.5637
340.5,2.7178
341.0,3.8493
341.5,5.0493
342.0,5.4629
342.5,8.2308
343.0,11.4747
343.5,6.3629
344.0,15.2134
344.5,11.3958
345.0,10.9089
345.5,3.1295
346.0,9.4787
346.5,5.9824
347.0,9.8133
347.5,9.9378
348.0,9.3275
348.5,4.0407
349.0,2.8664
349.5,2.8757
